count,TweetId,TimeStamp,Tweet,LocationName_User,Latitude,Longitude,BoundingPoint,User Mentions,URLs,Hashtags,Fav_Count,Followers_Count
16,1.22946E+18,17-02-2020 17:41,#Sami culture and tradition during the first @UN4Indigenous members meeting. As coming from SAHEL it is so nice to see how reindeer and cattle herders can have a some culture even leaving in different environments #artic and #AFRICA @SDGAdvocates @ConservationOrg https://t.co/yAIEeCypVN,"Portland, Oregon",NA,NA,NA,"['UN4Indigenous', 'hindououmar']",[],['Sami'],16487,41
,,,,,,,,,,,,
17,1.22946E+18,17-02-2020 17:38,#Sami culture and tradition during the first @UN4Indigenous members meeting. As coming from SAHEL it is so nice to see how reindeer and cattle herders can have a some culture even leaving in different environments #artic and #AFRICA @SDGAdvocates @ConservationOrg https://t.co/yAIEeCypVN,,NA,NA,NA,"['UN4Indigenous', 'hindououmar']",[],['Sami'],3295,3096
,,,,,,,,,,,,
18,1.22945E+18,17-02-2020 16:55,#Sami culture and tradition during the first @UN4Indigenous members meeting. As coming from SAHEL it is so nice to see how reindeer and cattle herders can have a some culture even leaving in different environments #artic and #AFRICA @SDGAdvocates @ConservationOrg https://t.co/yAIEeCypVN,"Washington, DC, USA",NA,NA,NA,"['UN4Indigenous', 'hindououmar']",[],['Sami'],5821,9107
,,,,,,,,,,,,
19,1.22945E+18,17-02-2020 16:47,"#Finland Famous Glass Domes world famous glass #Igloos , rustic log cabins and a complete Santa's Home. #Artic ✨🍙❄️https://t.co/gj7zhnvgSK via @aliciagarciaga6 @kakslauttanen @CONTEMPRA_INN🌹",,NA,NA,NA,['CONTEMPRA_INN'],[],"['Artic', 'Igloos', 'Finland']",787,1186
,,,,,,,,,,,,
20,1.22942E+18,17-02-2020 15:00,"#Finland Famous Glass Domes world famous glass #Igloos , rustic log cabins and a complete Santa's Home. #Artic ✨🍙❄️https://t.co/gj7zhnvgSK via @aliciagarciaga6 @kakslauttanen @CONTEMPRA_INN🌹",LA ➡️ LV ,NA,NA,NA,['CONTEMPRA_INN'],[],"['Artic', 'Igloos', 'Finland']",88212,2254
,,,,,,,,,,,,
21,1.22942E+18,17-02-2020 15:00,"🧊 🇷🇺 A coming Siberian station called Snezhinka (Snowflake), will be at the center of both scientific and economic development of the Northern territories in the times of global warming. #Artic #snowflake

Article from @kommersant #crunched by @worldcrunch","Paris, France",NA,NA,NA,"['worldcrunch', 'kommersant']",[],"['crunched', 'snowflake', 'Artic']",394,7003
,,,,,,,,,,,,
22,1.22942E+18,17-02-2020 14:59,"#Finland Famous Glass Domes world famous glass #Igloos , rustic log cabins and a complete Santa's Home. #Artic ✨🍙❄️https://t.co/gj7zhnvgSK via @aliciagarciaga6 @kakslauttanen @CONTEMPRA_INN🌹","Saariselkä, Finland",NA,NA,NA,['CONTEMPRA_INN'],[],"['Artic', 'Igloos', 'Finland']",163,2890
,,,,,,,,,,,,
23,1.22926E+18,17-02-2020 04:06,"#Finland Famous Glass Domes world famous glass #Igloos , rustic log cabins and a complete Santa's Home. #Artic ✨🍙❄️https://t.co/gj7zhnvgSK via @aliciagarciaga6 @kakslauttanen @CONTEMPRA_INN🌹","Самара, Россия",NA,NA,NA,['CONTEMPRA_INN'],[],"['Artic', 'Igloos', 'Finland']",7295,79
,,,,,,,,,,,,
24,1.22921E+18,17-02-2020 01:02,"#Finland Famous Glass Domes world famous glass #Igloos , rustic log cabins and a complete Santa's Home. #Artic ✨🍙❄️https://t.co/gj7zhnvgSK via @aliciagarciaga6 @kakslauttanen @CONTEMPRA_INN🌹",⚜️New Orleans-Kenner⚜️,NA,NA,NA,['CONTEMPRA_INN'],[],"['Artic', 'Igloos', 'Finland']",26901,3740
,,,,,,,,,,,,
25,1.22891E+18,16-02-2020 05:21,"#Finland Famous Glass Domes world famous glass #Igloos , rustic log cabins and a complete Santa's Home. #Artic ✨🍙❄️https://t.co/gj7zhnvgSK via @aliciagarciaga6 @kakslauttanen @CONTEMPRA_INN🌹",,NA,NA,NA,['CONTEMPRA_INN'],[],"['Artic', 'Igloos', 'Finland']",2037,95
,,,,,,,,,,,,
26,1.22888E+18,16-02-2020 02:57,"#Finland Famous Glass Domes world famous glass #Igloos , rustic log cabins and a complete Santa's Home. #Artic ✨🍙❄️https://t.co/gj7zhnvgSK via @aliciagarciaga6 @kakslauttanen @CONTEMPRA_INN🌹","Prambanan Sleman, Yogyakarta",NA,NA,NA,['CONTEMPRA_INN'],[],"['Artic', 'Igloos', 'Finland']",9040,1185
,,,,,,,,,,,,
27,1.22879E+18,15-02-2020 21:18,"#Finland Famous Glass Domes world famous glass #Igloos , rustic log cabins and a complete Santa's Home. #Artic ✨🍙❄️https://t.co/gj7zhnvgSK via @aliciagarciaga6 @kakslauttanen @CONTEMPRA_INN🌹",,NA,NA,NA,['CONTEMPRA_INN'],[],"['Artic', 'Igloos', 'Finland']",2,8
,,,,,,,,,,,,
28,1.22879E+18,15-02-2020 21:10,"#Finland Famous Glass Domes world famous glass #Igloos , rustic log cabins and a complete Santa's Home. #Artic ✨🍙❄️https://t.co/gj7zhnvgSK via @aliciagarciaga6 @kakslauttanen @CONTEMPRA_INN🌹",|MU|RealMadrid|LedZep|iwanFals,NA,NA,NA,['CONTEMPRA_INN'],[],"['Artic', 'Igloos', 'Finland']",54514,15961
,,,,,,,,,,,,
29,1.22876E+18,15-02-2020 19:30,"#Finland Famous Glass Domes world famous glass #Igloos , rustic log cabins and a complete Santa's Home. #Artic ✨🍙❄️https://t.co/gj7zhnvgSK via @aliciagarciaga6 @kakslauttanen @CONTEMPRA_INN🌹",Canada,NA,NA,NA,['CONTEMPRA_INN'],[],"['Artic', 'Igloos', 'Finland']",23935,3416
,,,,,,,,,,,,
30,1.22876E+18,15-02-2020 19:16,"#Finland Famous Glass Domes world famous glass #Igloos , rustic log cabins and a complete Santa's Home. #Artic ✨🍙❄️https://t.co/gj7zhnvgSK via @aliciagarciaga6 @kakslauttanen @CONTEMPRA_INN🌹","Parral, Chihuahua",NA,NA,NA,['CONTEMPRA_INN'],[],"['Artic', 'Igloos', 'Finland']",52739,2282
,,,,,,,,,,,,
31,1.22876E+18,15-02-2020 19:07,"#Finland Famous Glass Domes world famous glass #Igloos , rustic log cabins and a complete Santa's Home. #Artic ✨🍙❄️https://t.co/gj7zhnvgSK via @aliciagarciaga6 @kakslauttanen @CONTEMPRA_INN🌹",,NA,NA,NA,['CONTEMPRA_INN'],[],"['Artic', 'Igloos', 'Finland']",167344,43720
,,,,,,,,,,,,
32,1.22875E+18,15-02-2020 18:21,"#Finland Famous Glass Domes world famous glass #Igloos , rustic log cabins and a complete Santa's Home. #Artic ✨🍙❄️https://t.co/gj7zhnvgSK via @aliciagarciaga6 @kakslauttanen @CONTEMPRA_INN🌹",,NA,NA,NA,['CONTEMPRA_INN'],[],"['Artic', 'Igloos', 'Finland']",5951,585
,,,,,,,,,,,,
33,1.22874E+18,15-02-2020 18:04,#Sami culture and tradition during the first @UN4Indigenous members meeting. As coming from SAHEL it is so nice to see how reindeer and cattle herders can have a some culture even leaving in different environments #artic and #AFRICA @SDGAdvocates @ConservationOrg https://t.co/yAIEeCypVN,,NA,NA,NA,"['UN4Indigenous', 'hindououmar']",[],['Sami'],180,695
,,,,,,,,,,,,
34,1.22868E+18,15-02-2020 13:47,"#Finland Famous Glass Domes world famous glass #Igloos , rustic log cabins and a complete Santa's Home. #Artic ✨🍙❄️https://t.co/gj7zhnvgSK via @aliciagarciaga6 @kakslauttanen @CONTEMPRA_INN🌹",,NA,NA,NA,['CONTEMPRA_INN'],[],"['Artic', 'Igloos', 'Finland']",209,39
,,,,,,,,,,,,
35,1.22867E+18,15-02-2020 13:14,And the view from space shows very little snow. Shades of grey. #artic melts faster. Fifty foot sea level. Antarctica add two hundred feet sea level rise. @GlobalGoalsUN @UNFCCC anyone acting yet? The real pandemic. Floods fires hurricane relief. @img. @who. Hello. World waits. https://t.co/uOcTx3MLDB,@world via Canada,NA,NA,NA,"['WHO', 'IMG', 'UNFCCC', 'GlobalGoalsUN']",['https://t.co/uOcTx3MLDB'],['artic'],15461,437
,,,,,,,,,,,,
36,1.22867E+18,15-02-2020 13:04,"#Finland Famous Glass Domes world famous glass #Igloos , rustic log cabins and a complete Santa's Home. #Artic ✨🍙❄️https://t.co/gj7zhnvgSK via @aliciagarciaga6 @kakslauttanen @CONTEMPRA_INN🌹",,NA,NA,NA,['CONTEMPRA_INN'],[],"['Artic', 'Igloos', 'Finland']",3974,748
,,,,,,,,,,,,
37,1.22866E+18,15-02-2020 12:39,"#Finland Famous Glass Domes world famous glass #Igloos , rustic log cabins and a complete Santa's Home. #Artic ✨🍙❄️https://t.co/gj7zhnvgSK via @aliciagarciaga6 @kakslauttanen @CONTEMPRA_INN🌹",Venezuela,NA,NA,NA,['CONTEMPRA_INN'],[],"['Artic', 'Igloos', 'Finland']",4163,304
,,,,,,,,,,,,
38,1.22865E+18,15-02-2020 12:08,"#Finland Famous Glass Domes world famous glass #Igloos , rustic log cabins and a complete Santa's Home. #Artic ✨🍙❄️https://t.co/gj7zhnvgSK via @aliciagarciaga6 @kakslauttanen @CONTEMPRA_INN🌹",,NA,NA,NA,['CONTEMPRA_INN'],[],"['Artic', 'Igloos', 'Finland']",148798,2963
,,,,,,,,,,,,
39,1.22864E+18,15-02-2020 11:28,"#Finland Famous Glass Domes world famous glass #Igloos , rustic log cabins and a complete Santa's Home. #Artic ✨🍙❄️https://t.co/gj7zhnvgSK via @aliciagarciaga6 @kakslauttanen @CONTEMPRA_INN🌹",France,NA,NA,NA,['CONTEMPRA_INN'],[],"['Artic', 'Igloos', 'Finland']",138326,2790
,,,,,,,,,,,,
40,1.22864E+18,15-02-2020 11:25,"#Finland Famous Glass Domes world famous glass #Igloos , rustic log cabins and a complete Santa's Home. #Artic ✨🍙❄️https://t.co/gj7zhnvgSK via @aliciagarciaga6 @kakslauttanen @CONTEMPRA_INN🌹",Dominican Republic,NA,NA,NA,['CONTEMPRA_INN'],[],"['Artic', 'Igloos', 'Finland']",71532,3390
,,,,,,,,,,,,
41,1.22863E+18,15-02-2020 10:57,"#Finland Famous Glass Domes world famous glass #Igloos , rustic log cabins and a complete Santa's Home. #Artic ✨🍙❄️https://t.co/gj7zhnvgSK via @aliciagarciaga6 @kakslauttanen @CONTEMPRA_INN🌹",,NA,NA,NA,['CONTEMPRA_INN'],[],"['Artic', 'Igloos', 'Finland']",8484,1215
,,,,,,,,,,,,
42,1.22863E+18,15-02-2020 10:35,It's -11°C and guess who didn't bring a scarf. #artic  #barentsspektakel2020  #imagenius https://t.co/DR7IZ9b6rK,,NA,NA,"[[[30.045160399416805, 69.7293536725123], [30.045160399416805, 69.7293536725123], [30.045160399416805, 69.7293536725123], [30.045160399416805, 69.7293536725123]]]",[],[],"['imagenius', 'barentsspektakel2020', 'artic']",4491,595
,,,,,,,,,,,,
43,1.2286E+18,15-02-2020 08:36,"#Finland Famous Glass Domes world famous glass #Igloos , rustic log cabins and a complete Santa's Home. #Artic ✨🍙❄️https://t.co/gj7zhnvgSK via @aliciagarciaga6 @kakslauttanen @CONTEMPRA_INN🌹",Nardia 🌎 🇻🇪,NA,NA,NA,['CONTEMPRA_INN'],[],"['Artic', 'Igloos', 'Finland']",26266,6150
,,,,,,,,,,,,
44,1.22859E+18,15-02-2020 08:11,"#Finland Famous Glass Domes world famous glass #Igloos , rustic log cabins and a complete Santa's Home. #Artic ✨🍙❄️https://t.co/gj7zhnvgSK via @aliciagarciaga6 @kakslauttanen @CONTEMPRA_INN🌹",⚜️New Orleans-Kenner⚜️,NA,NA,"[[[-90.2395169209179, 30.008285491215968], [-90.2395169209179, 30.008285491215968], [-90.2395169209179, 30.008285491215968], [-90.2395169209179, 30.008285491215968]]]","['CONTEMPRA_INN', 'kakslauttanen', 'aliciagarciaga6']",[],"['Artic', 'Igloos', 'Finland']",26901,3740
,,,,,,,,,,,,
45,1.22859E+18,15-02-2020 08:08,#Sami culture and tradition during the first @UN4Indigenous members meeting. As coming from SAHEL it is so nice to see how reindeer and cattle herders can have a some culture even leaving in different environments #artic and #AFRICA @SDGAdvocates @ConservationOrg https://t.co/yAIEeCypVN,"Salcedo, Ecuador",NA,NA,NA,"['UN4Indigenous', 'hindououmar']",[],['Sami'],90,18701
,,,,,,,,,,,,
46,1.22832E+18,14-02-2020 14:09,"Another beautiful flight in the #artic #finland perfect conditions and superb landing forecast retrieve. 
#hotairballoon #flying #adventure #Valentine2020 https://t.co/vyF05CAFSC","London, England, Nice, France ",NA,NA,"[[[-1.95729593780907, 50.5746064789388], [1.45178800018019, 50.5746064789388], [1.45178800018019, 52.1962850088601], [-1.95729593780907, 52.1962850088601]]]",[],[],"['Valentine2020', 'adventure', 'flying', 'hotairballoon', 'finland', 'artic']",6102,826
,,,,,,,,,,,,
47,1.22829E+18,14-02-2020 11:58,Year 1 used their imaginations today to fly to The Artic to return the polar bears that have been visiting their classrooms #FrozenNorth #creativecurriculum #Artic #PolarBears #ManorPrep #Year1 https://t.co/ex5iLaiGPq,"Abingdon, Oxfordshire",NA,NA,NA,[],[],"['Year1', 'ManorPrep', 'PolarBears', 'Artic', 'creativecurriculum', 'FrozenNorth']",681,2430
,,,,,,,,,,,,
48,1.22821E+18,14-02-2020 07:05,"Artic flying is very magical. From the silence of a hot air balloon, you capture wildlife and nature perfectly. 
#articcircle #artic #flying #flyingballoons #forest #Finland #adventure #nature #wildlife @ Rovaniemi,… https://t.co/56dXmRLm0d","London, England, Nice, France ",25.72914,66.50395,"[[[24.736771, 66.155374], [27.3254441, 66.155374], [27.3254441, 67.184522], [24.736771, 67.184522]]]",[],['https://t.co/56dXmRLm0d'],"['wildlife', 'nature', 'adventure', 'Finland', 'forest', 'flyingballoons', 'flying', 'artic', 'articcircle']",6102,826
,,,,,,,,,,,,
49,1.22815E+18,14-02-2020 03:03,Hi everyone Happy Valentines Day! here a drawing of Serena as a angle hope you guys like it.😄👍#Amourshipping #ValentinesDay2019 #pokemonxy #pokemon #pokemonxyz #artwork #pokemonserena #pokemonAsh #ポケモン #anipoke #Manga #Artic #fanart #drawing https://t.co/EOSthDHtPK,Mexico,NA,NA,NA,['Artic_TheArtist'],[],['Amourshipping'],1264,329
,,,,,,,,,,,,
50,1.2281E+18,13-02-2020 23:20,#GlobalWarming  “hottest year ever” fails to stop #Artic sea#ice growth https://t.co/tJtbjIV27z,"Texas, U.S.A.",NA,NA,NA,[],['https://t.co/tJtbjIV27z'],"['Artic', 'GlobalWarming']",175,339
,,,,,,,,,,,,
51,1.22803E+18,13-02-2020 18:53,"GAME DAY!!
Your Albert Lea Tigers @alhsgbb host the Century Panthers @Century_GBB tonight!!
🏀 9A @ 4:45pm
🏀 JV @ 4:45pm
🏀 Varsity @ 6:00pm
🏀 Boys Varsity vs. JM @ 8:00pm
Come out and support your Tigers!!!#ARTIC","Minnesota, USA",NA,NA,NA,"['Century_GBB', 'alhsgbb', 'alhsgbb']",[],[],399,28
,,,,,,,,,,,,
52,1.22802E+18,13-02-2020 18:33,"GAME DAY!!
Your Albert Lea Tigers @alhsgbb host the Century Panthers @Century_GBB tonight!!
🏀 9A @ 4:45pm
🏀 JV @ 4:45pm
🏀 Varsity @ 6:00pm
🏀 Boys Varsity vs. JM @ 8:00pm
Come out and support your Tigers!!!#ARTIC",,NA,NA,NA,"['Century_GBB', 'alhsgbb', 'alhsgbb']",[],[],505,69
,,,,,,,,,,,,
53,1.22802E+18,13-02-2020 18:24,"GAME DAY!!
Your Albert Lea Tigers @alhsgbb host the Century Panthers @Century_GBB tonight!!
🏀 9A @ 4:45pm
🏀 JV @ 4:45pm
🏀 Varsity @ 6:00pm
🏀 Boys Varsity vs. JM @ 8:00pm
Come out and support your Tigers!!!#ARTIC",,NA,NA,NA,"['Century_GBB', 'alhsgbb']",[],['ARTIC'],138,176
,,,,,,,,,,,,
54,1.22796E+18,13-02-2020 14:03,"Impressive comprehensive example of #circularity &amp; one of reasons to have this conference organized in #kemi #lapland: run by @Outokumpu &amp; supported by #Artic #Industry #Cluster and its ecosystem, tomorrow we are visiting lowest #carbonfootprint stainless steel plant worldwide! https://t.co/WzyqJj6mqV","Brussels, Belgium",NA,NA,NA,['lucadon82'],[],"['lapland', 'kemi', 'circularity']",1624,894
,,,,,,,,,,,,
55,1.22789E+18,13-02-2020 09:43,"There is just several days before the start of the Artic Ultra 2020 #beyondtheultimate  with recent snowfall in the area are temperatures around -20
It’s set to be an incredible week! #artic https://t.co/cCHSAUAKGv https://t.co/OMP8fJbpdH","Edinburgh, Scotland",NA,NA,NA,['ExileMedics'],[],['beyondtheultimate'],209,355
,,,,,,,,,,,,
56,1.22781E+18,13-02-2020 04:18,#Artic air hits Chicago and Midwest airports remember its the Ground ops and #snow crews that keep things moving. To all crews including #Canada were proud and thank-full to all  @fly2ohare @fly2midway @DENAirport @MitchellAirport @mspairport and others https://t.co/1iyAuPciL4,TEXAS,NA,NA,NA,"['mspairport', 'MitchellAirport', 'DENAirport', 'fly2midway', 'fly2ohare']",['https://t.co/1iyAuPciL4'],"['Canada', 'snow', 'Artic']",8535,312
,,,,,,,,,,,,
57,1.22777E+18,13-02-2020 01:32,"I wouldn't worry, it's not like that will affect anything.

#GlobalWarming #ClimateAction #ClimateChange #science #ocean #weather #currents #artic 

From Discover on Google https://t.co/qk6Qn3vjaK",the last book you read,NA,NA,NA,[],['https://t.co/qk6Qn3vjaK'],"['artic', 'currents', 'weather', 'ocean', 'science', 'ClimateChange', 'ClimateAction', 'GlobalWarming']",10679,56
,,,,,,,,,,,,
58,1.22774E+18,12-02-2020 23:45,#Sami culture and tradition during the first @UN4Indigenous members meeting. As coming from SAHEL it is so nice to see how reindeer and cattle herders can have a some culture even leaving in different environments #artic and #AFRICA @SDGAdvocates @ConservationOrg https://t.co/yAIEeCypVN,Abuja -Nigeria ,NA,NA,NA,"['UN4Indigenous', 'hindououmar']",[],['Sami'],2457,1890
,,,,,,,,,,,,
59,1.2277E+18,12-02-2020 21:02,#Sami culture and tradition during the first @UN4Indigenous members meeting. As coming from SAHEL it is so nice to see how reindeer and cattle herders can have a some culture even leaving in different environments #artic and #AFRICA @SDGAdvocates @ConservationOrg https://t.co/yAIEeCypVN,"Rennes, Bretagne",NA,NA,NA,"['UN4Indigenous', 'hindououmar']",[],['Sami'],1642,688
,,,,,,,,,,,,
60,1.22767E+18,12-02-2020 19:09,#Sami culture and tradition during the first @UN4Indigenous members meeting. As coming from SAHEL it is so nice to see how reindeer and cattle herders can have a some culture even leaving in different environments #artic and #AFRICA @SDGAdvocates @ConservationOrg https://t.co/yAIEeCypVN,Bordeaux,NA,NA,NA,"['UN4Indigenous', 'hindououmar']",[],['Sami'],646,208
,,,,,,,,,,,,
61,1.22767E+18,12-02-2020 19:05,"During this ride, the wind was so icy that I got brain freeze. #artic Check out Too cold, too windy.. on Relive! #relive https://t.co/xZPau9PZAT",Belper,NA,NA,"[[[-3.058866, 53.7728959], [-2.985392, 53.7728959], [-2.985392, 53.826807], [-3.058866, 53.826807]]]",[],['https://t.co/xZPau9PZAT'],"['relive', 'artic']",3631,305
,,,,,,,,,,,,
62,1.22766E+18,12-02-2020 18:25,#Sami culture and tradition during the first @UN4Indigenous members meeting. As coming from SAHEL it is so nice to see how reindeer and cattle herders can have a some culture even leaving in different environments #artic and #AFRICA @SDGAdvocates @ConservationOrg https://t.co/yAIEeCypVN,Tchad,NA,NA,NA,"['UN4Indigenous', 'hindououmar']",[],['Sami'],169,68
,,,,,,,,,,,,
63,1.22765E+18,12-02-2020 18:05,#Sami culture and tradition during the first @UN4Indigenous members meeting. As coming from SAHEL it is so nice to see how reindeer and cattle herders can have a some culture even leaving in different environments #artic and #AFRICA @SDGAdvocates @ConservationOrg https://t.co/yAIEeCypVN,Europe et Afrique (centale et ,NA,NA,NA,"['UN4Indigenous', 'hindououmar']",[],['Sami'],31,59
,,,,,,,,,,,,
64,1.22765E+18,12-02-2020 17:34,"There is just several days before the start of the Artic Ultra 2020 #beyondtheultimate  with recent snowfall in the area are temperatures around -20
It’s set to be an incredible week! #artic https://t.co/cCHSAUAKGv https://t.co/OMP8fJbpdH",Worldwide,NA,NA,NA,[],['https://t.co/cCHSAUAKGv'],"['artic', 'beyondtheultimate']",361,1024
,,,,,,,,,,,,
65,1.22764E+18,12-02-2020 17:21,#Sami culture and tradition during the first @UN4Indigenous members meeting. As coming from SAHEL it is so nice to see how reindeer and cattle herders can have a some culture even leaving in different environments #artic and #AFRICA @SDGAdvocates @ConservationOrg https://t.co/yAIEeCypVN,"Doha, Qatar",NA,NA,NA,"['UN4Indigenous', 'hindououmar']",[],['Sami'],67967,4047
,,,,,,,,,,,,
66,1.22763E+18,12-02-2020 16:08,#Sami culture and tradition during the first @UN4Indigenous members meeting. As coming from SAHEL it is so nice to see how reindeer and cattle herders can have a some culture even leaving in different environments #artic and #AFRICA @SDGAdvocates @ConservationOrg https://t.co/yAIEeCypVN,"Small village, big world",NA,NA,NA,"['UN4Indigenous', 'hindououmar']",[],['Sami'],2759,1164
,,,,,,,,,,,,
67,1.2276E+18,12-02-2020 14:33,Fabulous flight today in the #Artic waste of #Finland  perfect direction to a frozen lake which made the retrieve easy 🤩😜 #hotairballoon  #flying #adventure #pilot https://t.co/Ruu8bEtqO5,"London, England, Nice, France ",NA,NA,"[[[24.0925026, 67.151132], [26.007823, 67.151132], [26.007823, 68.395338], [24.0925026, 68.395338]]]",[],[],"['pilot', 'adventure', 'flying', 'hotairballoon', 'Finland', 'Artic']",6102,826
,,,,,,,,,,,,
68,1.22759E+18,12-02-2020 13:40,Just took a moment to appreciate my surroundings and be thankful and grateful for places I've been blessed to set foot in. #artic #TYJ #work #greatful #farawayfromhome 🥶⛷️🏂❄️🏔️🎿🛷🧣🧤🧦 https://t.co/p9rFnjXU3n,United Kingdom,NA,NA,NA,[],[],"['farawayfromhome', 'greatful', 'work', 'TYJ', 'artic']",18529,387
,,,,,,,,,,,,
69,1.22757E+18,12-02-2020 12:18,#Sami culture and tradition during the first @UN4Indigenous members meeting. As coming from SAHEL it is so nice to see how reindeer and cattle herders can have a some culture even leaving in different environments #artic and #AFRICA @SDGAdvocates @ConservationOrg https://t.co/yAIEeCypVN,Tchad,NA,NA,NA,"['UN4Indigenous', 'hindououmar']",[],['Sami'],1322,556
,,,,,,,,,,,,
